run_id,seed,arm,persona_id,quadrant,template,status,round,attempt_outcome,feedback_frame,filler_id,generation_seed,candidate_before_count,candidate_before_sha256,candidate_after_count,candidate_after_sha256,frustration_median
persona.high_e_low_n.v3.seed-2001.neutral,2001,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,3,unsuccessful,valid_feedback,filler.neutral.3,7203904594921472573,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,0.013890787027776241
persona.high_e_low_n.v3.seed-2001.neutral,2001,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,4,unsuccessful,valid_feedback,filler.neutral.4,7493285141810551950,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,0.012105331756174564
persona.high_e_low_n.v3.seed-2001.neutral,2001,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,5,unsuccessful,valid_feedback,filler.neutral.5,1845676750874802399,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,15,ce5d95544a095d12f3a94473e04ccab55002b524452e073c9d463fb6eb1f422c,0.015147257596254349
persona.high_e_low_n.v3.seed-2002.feedback_only,2002,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,1,unsuccessful,valid_feedback,,1362916748984622560,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,c276bf3530cc8d3ce2b1ddb7f6cbf168184316c3a9894881b55d5b73f476cc0f,0.00797268282622099
persona.high_e_low_n.v3.seed-2002.feedback_only,2002,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,2,unsuccessful,valid_feedback,,650953833576476763,3048,c276bf3530cc8d3ce2b1ddb7f6cbf168184316c3a9894881b55d5b73f476cc0f,886,0d3daa2ca8d34575596ff98fbf16fdc66fdcf7a2b2d6aaec69967d78b459ac5a,0.01668119989335537
persona.high_e_low_n.v3.seed-2002.feedback_only,2002,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,3,invalid,invalid_guess,,2885332770678600905,886,0d3daa2ca8d34575596ff98fbf16fdc66fdcf7a2b2d6aaec69967d78b459ac5a,886,0d3daa2ca8d34575596ff98fbf16fdc66fdcf7a2b2d6aaec69967d78b459ac5a,0.019018879160284996
persona.high_e_low_n.v3.seed-2002.feedback_only,2002,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,4,unsuccessful,valid_feedback,,3768721403253947093,886,0d3daa2ca8d34575596ff98fbf16fdc66fdcf7a2b2d6aaec69967d78b459ac5a,220,b031badf1c7b454458384239ee7ddba0095ddd30af33aaf382c5c243f0c0deff,0.009737554006278515
persona.high_e_low_n.v3.seed-2002.feedback_only,2002,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,5,unsuccessful,valid_feedback,,7993377739206102388,220,b031badf1c7b454458384239ee7ddba0095ddd30af33aaf382c5c243f0c0deff,62,b502b312ad24fbedb79ad5b6f04133d76144a7889717dfed8a885ca84c303ed9,0.014607266522943974
persona.high_e_low_n.v3.seed-2002.supportive,2002,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,1,unsuccessful,valid_feedback,filler.supportive.1,1362916748984622560,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,c276bf3530cc8d3ce2b1ddb7f6cbf168184316c3a9894881b55d5b73f476cc0f,0.0062193418852984905
persona.high_e_low_n.v3.seed-2002.supportive,2002,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,2,unsuccessful,valid_feedback,filler.supportive.2,650953833576476763,3048,c276bf3530cc8d3ce2b1ddb7f6cbf168184316c3a9894881b55d5b73f476cc0f,886,0d3daa2ca8d34575596ff98fbf16fdc66fdcf7a2b2d6aaec69967d78b459ac5a,0.016897452995181084
persona.high_e_low_n.v3.seed-2002.supportive,2002,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,3,invalid,invalid_guess,filler.supportive.3,2885332770678600905,886,0d3daa2ca8d34575596ff98fbf16fdc66fdcf7a2b2d6aaec69967d78b459ac5a,886,0d3daa2ca8d34575596ff98fbf16fdc66fdcf7a2b2d6aaec69967d78b459ac5a,0.01476060226559639
persona.high_e_low_n.v3.seed-2002.supportive,2002,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,4,unsuccessful,valid_feedback,filler.supportive.4,3768721403253947093,886,0d3daa2ca8d34575596ff98fbf16fdc66fdcf7a2b2d6aaec69967d78b459ac5a,239,cff8a270d51840c08248b6ef13bde1397c422a567b01cfd641bfa8b2f7af521c,0.01365415658801794
persona.high_e_low_n.v3.seed-2002.supportive,2002,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,5,unsuccessful,valid_feedback,filler.supportive.5,7993377739206102388,239,cff8a270d51840c08248b6ef13bde1397c422a567b01cfd641bfa8b2f7af521c,99,a51f1f20171535ce91cf6e07622fd22a398d26effb0f93daadff2c05af3f2ffe,0.01754022389650345
persona.high_e_low_n.v3.seed-2002.neutral,2002,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,1,unsuccessful,valid_feedback,filler.neutral.1,1362916748984622560,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,c276bf3530cc8d3ce2b1ddb7f6cbf168184316c3a9894881b55d5b73f476cc0f,0.00553102046251297
persona.high_e_low_n.v3.seed-2002.neutral,2002,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,2,unsuccessful,valid_feedback,filler.neutral.2,650953833576476763,3048,c276bf3530cc8d3ce2b1ddb7f6cbf168184316c3a9894881b55d5b73f476cc0f,886,0d3daa2ca8d34575596ff98fbf16fdc66fdcf7a2b2d6aaec69967d78b459ac5a,0.015926111489534378
persona.high_e_low_n.v3.seed-2002.neutral,2002,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,3,invalid,invalid_guess,filler.neutral.3,2885332770678600905,886,0d3daa2ca8d34575596ff98fbf16fdc66fdcf7a2b2d6aaec69967d78b459ac5a,886,0d3daa2ca8d34575596ff98fbf16fdc66fdcf7a2b2d6aaec69967d78b459ac5a,0.008278151042759418
persona.high_e_low_n.v3.seed-2002.neutral,2002,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,4,unsuccessful,valid_feedback,filler.neutral.4,3768721403253947093,886,0d3daa2ca8d34575596ff98fbf16fdc66fdcf7a2b2d6aaec69967d78b459ac5a,239,cff8a270d51840c08248b6ef13bde1397c422a567b01cfd641bfa8b2f7af521c,0.009110461920499802
persona.high_e_low_n.v3.seed-2002.neutral,2002,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,5,unsuccessful,valid_feedback,filler.neutral.5,7993377739206102388,239,cff8a270d51840c08248b6ef13bde1397c422a567b01cfd641bfa8b2f7af521c,86,dcd48a937783d3bcce96dce35bf00f78d8bce6a4cbdc63193bb9a4bef974927b,0.014165950939059258
persona.high_e_low_n.v3.seed-2003.feedback_only,2003,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,1,unsuccessful,valid_feedback,,8452511391424371538,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,0.005847022403031588
persona.high_e_low_n.v3.seed-2003.feedback_only,2003,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,2,unsuccessful,valid_feedback,,2185802378076996070,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,0.016039105132222176
persona.high_e_low_n.v3.seed-2003.feedback_only,2003,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,3,unsuccessful,valid_feedback,,4546495009630349109,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,0.015828225761651993
persona.high_e_low_n.v3.seed-2003.feedback_only,2003,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,4,unsuccessful,valid_feedback,,5827469766280291389,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,0.013248450122773647
persona.high_e_low_n.v3.seed-2003.feedback_only,2003,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,5,unsuccessful,valid_feedback,,9189069359561447070,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,15,ce5d95544a095d12f3a94473e04ccab55002b524452e073c9d463fb6eb1f422c,0.01777663454413414
persona.high_e_low_n.v3.seed-2003.supportive,2003,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,1,unsuccessful,valid_feedback,filler.supportive.1,8452511391424371538,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,0.003901297226548195
persona.high_e_low_n.v3.seed-2003.supportive,2003,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,2,unsuccessful,valid_feedback,filler.supportive.2,2185802378076996070,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,0.01663259230554104
persona.high_e_low_n.v3.seed-2003.supportive,2003,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,3,unsuccessful,valid_feedback,filler.supportive.3,4546495009630349109,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,0.016572313383221626
persona.high_e_low_n.v3.seed-2003.supportive,2003,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,4,unsuccessful,valid_feedback,filler.supportive.4,5827469766280291389,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,0.016161715611815453
persona.high_e_low_n.v3.seed-2003.supportive,2003,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,5,unsuccessful,valid_feedback,filler.supportive.5,9189069359561447070,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,15,ce5d95544a095d12f3a94473e04ccab55002b524452e073c9d463fb6eb1f422c,0.01879667304456234
persona.high_e_low_n.v3.seed-2003.neutral,2003,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,1,unsuccessful,valid_feedback,filler.neutral.1,8452511391424371538,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,0.003931552637368441
persona.high_e_low_n.v3.seed-2003.neutral,2003,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,2,unsuccessful,valid_feedback,filler.neutral.2,2185802378076996070,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,0.015458045527338982
persona.high_e_low_n.v3.seed-2003.neutral,2003,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,3,unsuccessful,valid_feedback,filler.neutral.3,4546495009630349109,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,0.013890787027776241
persona.high_e_low_n.v3.seed-2003.neutral,2003,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,4,unsuccessful,valid_feedback,filler.neutral.4,5827469766280291389,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,0.012105331756174564
persona.high_e_low_n.v3.seed-2003.neutral,2003,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,5,unsuccessful,valid_feedback,filler.neutral.5,9189069359561447070,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,15,ce5d95544a095d12f3a94473e04ccab55002b524452e073c9d463fb6eb1f422c,0.015147257596254349
persona.high_e_low_n.v3.seed-2004.feedback_only,2004,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,1,unsuccessful,valid_feedback,,3012682462339476124,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,6561,53a14051f308be8c745906018a762ceb477324e2fdfef98aa3ddc1cd72bc1dbf,0.006226482801139355
persona.high_e_low_n.v3.seed-2004.feedback_only,2004,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,2,unsuccessful,valid_feedback,,5539227853087561902,6561,53a14051f308be8c745906018a762ceb477324e2fdfef98aa3ddc1cd72bc1dbf,1820,ab963e3ac5c47a412aa8e77e52f2aebf2c350c67899c4acae4511a5e0eb024e6,0.01193981897085905
persona.high_e_low_n.v3.seed-2004.feedback_only,2004,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,3,unsuccessful,valid_feedback,,9087570836507131457,1820,ab963e3ac5c47a412aa8e77e52f2aebf2c350c67899c4acae4511a5e0eb024e6,588,8700a3bcaa3be0b6d6d88102648e2e896709b87e73bc3b226c676a53c735b7aa,0.017231374979019165
persona.high_e_low_n.v3.seed-2004.feedback_only,2004,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,4,unsuccessful,valid_feedback,,4770636941596934890,588,8700a3bcaa3be0b6d6d88102648e2e896709b87e73bc3b226c676a53c735b7aa,184,cb198093726eef3fc3e7114005fe6d3fcfc94f89aa68ca88f644f07878fb6efb,0.02178191766142845
persona.high_e_low_n.v3.seed-2004.feedback_only,2004,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,5,unsuccessful,valid_feedback,,879249873976900214,184,cb198093726eef3fc3e7114005fe6d3fcfc94f89aa68ca88f644f07878fb6efb,63,f5615a652174268c6d89bcdffbb8a46dc5825ddf29135ada17dc66ea2dbefec9,0.022048667073249817
persona.high_e_low_n.v3.seed-2004.supportive,2004,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,1,unsuccessful,valid_feedback,filler.supportive.1,3012682462339476124,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,6561,53a14051f308be8c745906018a762ceb477324e2fdfef98aa3ddc1cd72bc1dbf,0.0022182525135576725
persona.high_e_low_n.v3.seed-2004.supportive,2004,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,2,unsuccessful,valid_feedback,filler.supportive.2,5539227853087561902,6561,53a14051f308be8c745906018a762ceb477324e2fdfef98aa3ddc1cd72bc1dbf,1820,ab963e3ac5c47a412aa8e77e52f2aebf2c350c67899c4acae4511a5e0eb024e6,0.0143437460064888
persona.high_e_low_n.v3.seed-2004.supportive,2004,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,3,unsuccessful,valid_feedback,filler.supportive.3,9087570836507131457,1820,ab963e3ac5c47a412aa8e77e52f2aebf2c350c67899c4acae4511a5e0eb024e6,588,8700a3bcaa3be0b6d6d88102648e2e896709b87e73bc3b226c676a53c735b7aa,0.0176543015986681
persona.high_e_low_n.v3.seed-2004.supportive,2004,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,4,unsuccessful,valid_feedback,filler.supportive.4,4770636941596934890,588,8700a3bcaa3be0b6d6d88102648e2e896709b87e73bc3b226c676a53c735b7aa,184,cb198093726eef3fc3e7114005fe6d3fcfc94f89aa68ca88f644f07878fb6efb,0.020530594512820244
persona.high_e_low_n.v3.seed-2004.supportive,2004,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,5,unsuccessful,valid_feedback,filler.supportive.5,879249873976900214,184,cb198093726eef3fc3e7114005fe6d3fcfc94f89aa68ca88f644f07878fb6efb,63,f5615a652174268c6d89bcdffbb8a46dc5825ddf29135ada17dc66ea2dbefec9,0.021260477602481842
persona.high_e_low_n.v3.seed-2004.neutral,2004,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,1,unsuccessful,valid_feedback,filler.neutral.1,3012682462339476124,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,6561,53a14051f308be8c745906018a762ceb477324e2fdfef98aa3ddc1cd72bc1dbf,0.002457669237628579
persona.high_e_low_n.v3.seed-2004.neutral,2004,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,2,unsuccessful,valid_feedback,filler.neutral.2,5539227853087561902,6561,53a14051f308be8c745906018a762ceb477324e2fdfef98aa3ddc1cd72bc1dbf,1820,ab963e3ac5c47a412aa8e77e52f2aebf2c350c67899c4acae4511a5e0eb024e6,0.011960534378886223
persona.high_e_low_n.v3.seed-2004.neutral,2004,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,3,unsuccessful,valid_feedback,filler.neutral.3,9087570836507131457,1820,ab963e3ac5c47a412aa8e77e52f2aebf2c350c67899c4acae4511a5e0eb024e6,588,8700a3bcaa3be0b6d6d88102648e2e896709b87e73bc3b226c676a53c735b7aa,0.014887942932546139
persona.high_e_low_n.v3.seed-2004.neutral,2004,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,4,unsuccessful,valid_feedback,filler.neutral.4,4770636941596934890,588,8700a3bcaa3be0b6d6d88102648e2e896709b87e73bc3b226c676a53c735b7aa,184,cb198093726eef3fc3e7114005fe6d3fcfc94f89aa68ca88f644f07878fb6efb,0.014839374460279942
persona.high_e_low_n.v3.seed-2004.neutral,2004,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,5,unsuccessful,valid_feedback,filler.neutral.5,879249873976900214,184,cb198093726eef3fc3e7114005fe6d3fcfc94f89aa68ca88f644f07878fb6efb,63,f5615a652174268c6d89bcdffbb8a46dc5825ddf29135ada17dc66ea2dbefec9,0.017224185168743134
persona.high_e_low_n.v3.seed-2005.feedback_only,2005,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,1,unsuccessful,valid_feedback,,8146282925072561755,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,0.00321570853702724
persona.high_e_low_n.v3.seed-2005.feedback_only,2005,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,2,unsuccessful,valid_feedback,,7270573099286778731,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,0.013290651142597198
persona.high_e_low_n.v3.seed-2005.feedback_only,2005,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,3,unsuccessful,valid_feedback,,320833271567228942,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,184,bb21685db6fbb818e3af6f4c5457db0c37e606a39470f45697f58b6b63d9526f,0.014062215574085712
persona.high_e_low_n.v3.seed-2005.feedback_only,2005,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,4,unsuccessful,valid_feedback,,1081455331307413947,184,bb21685db6fbb818e3af6f4c5457db0c37e606a39470f45697f58b6b63d9526f,52,8727d9ce5fc0fc52767e37f5a5888530542b8cfb1a8cd4921fbcebfe35c06ec9,0.011665702797472477
persona.high_e_low_n.v3.seed-2005.feedback_only,2005,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,5,unsuccessful,valid_feedback,,5451539660838294209,52,8727d9ce5fc0fc52767e37f5a5888530542b8cfb1a8cd4921fbcebfe35c06ec9,14,b095fd74ddff9807c5b218bb54089369c9a8234da040fb89bc7b476d47ae2067,0.003043101169168949
persona.high_e_low_n.v3.seed-2005.supportive,2005,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,1,unsuccessful,valid_feedback,filler.supportive.1,8146282925072561755,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,0.0001250399072887376
persona.high_e_low_n.v3.seed-2005.supportive,2005,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,2,unsuccessful,valid_feedback,filler.supportive.2,7270573099286778731,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,0.015628809109330177
persona.high_e_low_n.v3.seed-2005.supportive,2005,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,3,unsuccessful,valid_feedback,filler.supportive.3,320833271567228942,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,190,35049178f6b4f7103224259f9c9baff8546af3ff8ac7de6c3814cb9b2c8a38ef,0.013505905866622925
persona.high_e_low_n.v3.seed-2005.supportive,2005,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,4,unsuccessful,valid_feedback,filler.supportive.4,1081455331307413947,190,35049178f6b4f7103224259f9c9baff8546af3ff8ac7de6c3814cb9b2c8a38ef,51,7f6792ea80549f3fe04e97f7dcf6ec11eee7817a080ac7fed3b10acf9289c34c,0.008728277869522572
persona.high_e_low_n.v3.seed-2005.supportive,2005,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,5,unsuccessful,valid_feedback,filler.supportive.5,5451539660838294209,51,7f6792ea80549f3fe04e97f7dcf6ec11eee7817a080ac7fed3b10acf9289c34c,25,ece30cf22d281aa2d29dbd5b632ea660c98aac1c9754a6467a2c6815b58b52cd,0.01403429638594389
persona.high_e_low_n.v3.seed-2005.neutral,2005,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,1,unsuccessful,valid_feedback,filler.neutral.1,8146282925072561755,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,-0.00019872035773005337
persona.high_e_low_n.v3.seed-2005.neutral,2005,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,2,unsuccessful,valid_feedback,filler.neutral.2,7270573099286778731,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,0.011805296875536442
persona.high_e_low_n.v3.seed-2005.neutral,2005,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,3,unsuccessful,valid_feedback,filler.neutral.3,320833271567228942,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,184,bb21685db6fbb818e3af6f4c5457db0c37e606a39470f45697f58b6b63d9526f,0.012553058564662933
persona.high_e_low_n.v3.seed-2005.neutral,2005,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,4,unsuccessful,valid_feedback,filler.neutral.4,1081455331307413947,184,bb21685db6fbb818e3af6f4c5457db0c37e606a39470f45697f58b6b63d9526f,46,e3f05775af2f3fb2465dd21b0bc5a6dac6415b64618aaa49d98df1e0774df3ca,0.011179128661751747
persona.high_e_low_n.v3.seed-2005.neutral,2005,neutral,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,5,unsuccessful,valid_feedback,filler.neutral.5,5451539660838294209,46,e3f05775af2f3fb2465dd21b0bc5a6dac6415b64618aaa49d98df1e0774df3ca,20,5473296ada55e06d05e3fbf1d02ee3422f49af3eb73f4747257f653189e475b1,0.006154459435492754
persona.high_e_low_n.v3.seed-2006.feedback_only,2006,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,1,unsuccessful,valid_feedback,,20746705984210227,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,0.005847022403031588
persona.high_e_low_n.v3.seed-2006.feedback_only,2006,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,2,unsuccessful,valid_feedback,,7186787635236517948,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,0.016039105132222176
persona.high_e_low_n.v3.seed-2006.feedback_only,2006,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,3,unsuccessful,valid_feedback,,2633872377281840482,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,0.015828225761651993
persona.high_e_low_n.v3.seed-2006.feedback_only,2006,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,4,unsuccessful,valid_feedback,,7338954399356967658,206,3701c51eacc8da4a43acc7def8b9efc78019c15d870b2f7a0f276ba681e765c0,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,0.013248450122773647
persona.high_e_low_n.v3.seed-2006.feedback_only,2006,feedback_only,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,5,unsuccessful,valid_feedback,,9132968224681273883,55,04a95813d7014d7950fe157a956d4387a292572957115ac209f07c7805a04adc,15,ce5d95544a095d12f3a94473e04ccab55002b524452e073c9d463fb6eb1f422c,0.01777663454413414
persona.high_e_low_n.v3.seed-2006.supportive,2006,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,1,unsuccessful,valid_feedback,filler.supportive.1,20746705984210227,10000,9582c82c0e979ad4740159fd2ec5d74526aeb48ac07bda14b2745a25206ae9f4,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,0.003901297226548195
persona.high_e_low_n.v3.seed-2006.supportive,2006,supportive,persona.high_e_low_n.v3,high_e_low_n,v3,complete_five_failures,2,unsuccessful,valid_feedback,filler.supportive.2,7186787635236517948,3048,8d8a406c2701498bf0a5134fc8d3d2dd3838c787cab23a0c65e571fa2681a630,768,fc8d58a9e3d1f8e19ada2eb0935f356d1fd043e3c6223147b6eb63ab52c33d06,0.01663259230554104
